id,label_1,label_2
test_1155,0.09923119910577696,0.08926849234300296
test_1156,0.012557179636952704,0.019165724349773733
test_1158,0.06990348806301946,0.055536735735742214
test_1168,0.2328824889677755,0.19261232866947575
test_1193,0.1306355920761926,0.15672574590668964
test_1209,0.03128413645840472,0.053474496167643375
test_1220,0.009294215164507867,0.023526913013006315
test_1221,0.01329646543576384,0.013905515258192464
test_1225,0.13409570602687057,0.1394581562486775
test_1226,0.07284198970263601,0.05690743607103692
test_1227,0.110662285439383,0.10326776756386152
test_1246,0.2567021641891405,0.29066799066826826
test_1248,0.00590889476011882,0.01655473156494149
test_1254,0.15272976950394868,0.16498738000154095
test_1264,0.019686709663597375,0.01567588551996345
test_1265,0.11755236314312205,0.11584273017301149
test_1268,0.0354445302527907,0.034018356987433954
test_1292,0.04400279568567364,0.0532454533068165
test_1305,0.02534753121881948,0.02083337547436773
test_1312,0.45636778463051253,0.4996402188865447
test_1314,0.07318994841508576,0.06883280597060391
test_1328,0.23894666975432038,0.3226261271496329
test_1332,0.11405962334745556,0.14093823942840447
test_1336,0.13572602296191247,0.11423383644316462
test_1353,0.012812924867981041,0.030290487663273725
test_1357,0.43727040870209055,0.5948563292564836
test_1404,0.09411147663053099,0.0756838820691956
test_1408,0.381728910036825,0.32504307808370353
test_1416,0.2756419533737899,0.3298131543394009
test_1417,0.06596852262186453,0.04391492203224967
test_1420,0.20599009596569545,0.20293001303772706
test_1430,0.1928372983046391,0.1864748546856298
test_1431,0.3849262427678033,0.4263883785055848
test_1442,0.04928844441923924,0.023538154395588023
test_1451,0.5199474888509813,0.5068549207121114
test_1456,0.18947287063592472,0.2681812225402021
test_1464,0.13711452626019835,0.1441449844652768
test_1475,0.002760020165203966,0.006466747783769579
test_1483,0.06005368379150025,0.04307350520697603
test_1499,0.044529791811920134,0.021751055241822324
test_1510,0.03166208611375446,0.03583224726311767
test_1514,0.11635962416576745,0.09799489299789688
test_1521,0.039359457086630585,0.021756950652669586
test_1526,0.07756497441913329,0.07486569367668545
test_1534,0.12801670439443075,0.1261087971582715
test_1545,0.010284625239164204,0.012153894819643954
test_1551,0.13532812832499264,0.16862377567273779
test_1557,0.09036503586530668,0.08716538067872313
test_1562,0.048215945288143686,0.057621094282489106
test_1567,0.1115593571902168,0.07875694734567877
test_1568,0.1318752321638426,0.09882672381104395
test_1582,0.2580158751852425,0.5096782253316113
test_1592,0.1170800508702468,0.08943063587441533
test_1594,0.023602068009384927,0.025193991912203343
test_1598,0.10498812000837955,0.10441178443599332
test_1599,0.020055804014942443,0.046807224488745566
test_1618,0.04492569504465583,0.049424299838150824
test_1630,0.2791041271008118,0.27843083200978763
test_1634,0.05174925039979456,0.04338320777401998
test_1653,0.339662842484607,0.4227561287378046
test_1656,0.24350855737914542,0.2598752955879229
test_1666,0.14626268631326142,0.12529269236892365
test_1670,0.01529047081934085,0.018698218900225234
test_1688,0.058358981739212966,0.056078612699979685
test_1696,0.2923982058906464,0.4121283119353745
test_1705,0.18397311640653052,0.17184260405445978
test_1742,0.2167776557248135,0.27215856125327686
test_1747,0.2158992477688157,0.24202063665778592
test_1755,0.05451534200426952,0.05727157809737609
test_1764,0.059114330659571515,0.03172798019339079
test_1769,0.3153248805799538,0.39968715877686223
test_1776,0.2759698736927276,0.24064189146789383
test_1782,0.4344849622857852,0.3327170937380956
test_1783,0.24580483696676977,0.30901655026929087
test_1792,0.028292930326742897,0.02671248224520896
test_1795,0.076810004744478,0.07667051813250013
test_1798,0.002611646150675568,0.018909409534460884
test_1809,0.36914847707168524,0.25481224287823845
test_1810,0.14533553254773834,0.15020101157506802
test_1811,0.28719960483622564,0.26903800055754884
test_1814,0.09723814388142252,0.10980375654784831
test_1818,0.03454671504768105,0.030145347948265334
test_1828,0.051374316691262384,0.03131830695054433
test_1831,0.2030955133568637,0.23600639860156464
test_1836,0.10514510747416973,0.13257031531015234
test_1839,0.0144368956015945,0.027507478572541884
test_1841,0.02354815308055966,0.01704847801091665
test_1850,0.08523651398560597,0.08830197909042611
test_1861,0.25936059073230633,0.3222632925449768
test_1874,0.16348129044557996,0.20648669130865865
test_1877,0.060506782602636325,0.09785057254363104
test_1878,0.15480319969619455,0.15791840732571838
test_1884,0.3209115586819134,0.30917740598148347
test_1885,0.13817107896090758,0.14166957924482884
test_1887,0.002934996765837217,0.025202471105806343
test_1891,0.544576359084242,0.5829088633227949
test_1920,0.23185863279934804,0.26873896191809776
test_1929,0.11451844995482616,0.1961402212527679
test_1935,0.6742543843909857,0.6631920723952298
test_1946,0.04171803331405682,0.04509265031690966
test_1953,0.060846538173897485,0.05334001287716904
test_1966,0.13704548330850128,0.12585019961763033
test_1984,0.0010866778336194238,0.0016865869775621776
test_1988,0.07670528260828842,0.09701397533647146
test_1995,0.4584326083936094,0.25442378279396427
test_2000,0.05164210958000363,0.039788541874116665
test_2001,0.20236132005151805,0.23901193016810615
test_2012,0.06780685111520643,0.06817063227274818
test_2016,0.12081985890181635,0.13179891350238532
test_2024,0.07750881374479107,0.08660461595324181
test_2026,0.29440609925623196,0.16521662142012972
test_2051,0.42521312072775114,0.5113135029002446
test_2058,0.027141292223559307,0.021055956034916862
test_2062,0.026571577983789563,0.017714732414173297
test_2073,0.1684780595839874,0.13792240252197338
test_2080,0.2658305522981682,0.2516529645960935
test_2090,0.22729197062942358,0.2562691475400277
test_2096,0.2412274601908928,0.18815523878945048
test_2107,0.04785754891307413,0.03726444526217117
test_2125,0.45355401184636945,0.5685144438235116
test_2127,0.020029156074778346,0.018701643750948314
test_2130,0.11531759374308191,0.1550836972413118
test_2144,0.24565709424534526,0.26505612154516456
test_2151,0.6029436328027037,0.7796800679704883
test_2159,0.4395338230683625,0.37104907007817894
test_2174,0.19068349241328164,0.23888923816523372
test_2180,0.16523686248627042,0.09037443560590777
test_2202,0.08307113913733827,0.07972904609377379
test_2207,0.35989351989300156,0.42828771303239116
test_2213,0.0686962293575199,0.06661443850400212
test_2224,0.16638034347172032,0.11360407460825718
test_2226,0.019952238747180398,0.019479818907944663
test_2236,0.014141683988517591,0.019390543988589422
test_2237,0.015498531488458651,0.011869514968967218
test_2239,0.5511657870883442,0.54391512972894
test_2247,0.3020041231081261,0.3088853547044981
test_2249,0.008484761399714198,0.01639455972101014
test_2257,0.196823404648552,0.20834864375113715
test_2265,0.043030670424730334,0.04921861166224376
test_2266,0.006872752458267062,0.005369953055992331
test_2269,0.049887435697509044,0.04663745536930769
test_2271,0.03659771353916735,0.02709223730761928
test_2275,0.2698191184728654,0.23504044963622459
test_2287,0.015426087782633009,0.01735577629075829
test_2292,0.0861065204912477,0.07101949256485446
test_2311,0.06752321084040386,0.04754772117447276
test_2359,0.2128320982735672,0.39781620487420954
test_2371,0.014670692295304691,0.013695206948586567
test_2378,0.05156402091383501,0.059686025169111395
test_2389,0.07742160276083246,0.02957121519133378
test_2391,0.3544600323452569,0.44320434886108945
test_2394,0.3602372528381786,0.5127665448224797
test_2412,0.31919377743998517,0.25162930013311324
test_2422,0.062263830946183624,0.03799666909247727
test_2424,0.11957032509788142,0.09183711094646207
test_2432,0.18116548308570876,0.16005144140499988
test_2444,0.0725875492253302,0.164866162577592
test_2447,0.3569072224621988,0.4839346094546482
test_2460,0.008520245498129353,0.054467870520196214
test_2472,0.32205158626357777,0.4759131693325825
test_2505,0.18318638360514292,0.14085296061055336
test_2511,0.7250807619782514,0.5520137242627943
test_2529,0.48282025008939333,0.607201562733814
test_2532,0.19491362962900144,0.19874554817421758
test_2534,0.07860772358714872,0.03377522506972841
test_2557,0.1640860758508027,0.1470515361978143
test_2558,0.8189217303090086,0.9183874472322243
test_2567,0.06035807244227311,0.03724559427436103
test_2573,0.053014199382717175,0.05001960401952749
test_2583,0.18217717493327268,0.17618626187188205
test_2588,0.20316115875194257,0.16933461790261295
test_2604,0.06353809640526929,0.05217047416086303
test_2610,0.16421254022595344,0.1468460763024906
test_2624,0.1710282575951925,0.1501441389478569
test_2631,0.5142301952217766,0.6006456136951024
test_2636,0.011216388563880433,0.011517525756924564
test_2653,0.0824133490821776,0.0775434678648993
test_2658,0.7423450537870471,0.8791797640216887
test_2663,0.4399055943729839,0.42684592754014655
test_2671,0.39099144841213634,0.5043731146961237
test_2681,0.27407687246795864,0.3075651284424935
test_2693,0.25338868537058645,0.13942104294679608
test_2698,0.025257708683749144,0.04198930625232153
test_2709,0.09991659717418172,0.07562888022252007
test_2719,0.07657058686955075,0.07416843377470254
test_2728,0.12692649769827402,0.13203608241144496
test_2729,0.14554871971285138,0.16938688124575593
test_2732,0.34045551057242024,0.44326306007435984
test_2773,0.13257480357401577,0.15349104113018364
test_2779,0.014186457238753381,0.10530734124368271
test_2781,0.17988670527246176,0.198086534016347
test_2788,0.03254975464747565,0.024459430553128447
test_2789,0.09419723537681422,0.06428795332519545
test_2791,0.029873733808096534,0.024520876300003182
test_2795,0.12912260221876162,0.10671192099519466
test_2804,0.699776623740145,0.7968315492443843
test_2826,0.6256641642181229,0.6999619749455284
test_2834,0.012764449488191726,0.01735064809522487
test_2859,0.0013552085817556414,0.0025110996572647658
test_2867,0.23674992456222613,0.3511144754401795
test_2882,0.02537221036193436,0.02185857768535746
test_2891,0.519084121853151,0.5305652488529246
test_2907,0.0034616175300234645,0.013542204945599582
test_2909,0.11635946382228869,0.13464183868404525
test_2911,0.0551013789504311,0.0385520653033178
test_2915,0.1534773454463749,0.1371262908801066
test_2924,0.0093716085189324,0.01733541781267179
test_2932,0.019730584995677383,0.01619420666894924
test_2952,0.37092662224218564,0.4884120553075404
test_2958,0.3357510858067099,0.42756464251067866
test_2960,0.06642557011424736,0.0483290779764567
test_2961,0.040468776246356725,0.03246355500521775
test_2973,0.47539128510483125,0.589265145887291
test_2984,0.013144925176453813,0.01397273318209898
test_2993,0.04819483376668238,0.054875735857383666
test_2994,0.012989993196008829,0.012412346303319144
test_3010,0.42999453502825796,0.44987885182428344
test_3011,0.18161801908294034,0.2579980438897882
test_3014,0.16466943881948093,0.18369284822304435
test_3020,0.11760357202809808,0.11835836820116243
test_3038,0.07461803172027014,0.06848231246714136
test_3061,0.005422459651885841,0.015988618978162433
test_3065,0.01385183328907441,0.012957851187153225
test_3069,0.06551195202023428,0.10300749983008614
test_3071,0.30751723398978,0.28309148088987995
test_3078,0.14673774950374724,0.09210287243071472
test_3084,0.30528572175918894,0.280859602306385
test_3094,0.09307529351802224,0.07988503458660823
test_3097,0.4443550132565053,0.5179356034973102
test_3099,0.3277209293888873,0.4130186785970684
test_3135,0.049633075306685044,0.03289786842029646
test_3153,0.7181013672667795,0.7912142176066983
test_3160,0.05116976609215125,0.04854636864257332
test_3166,0.7048850415639112,0.6153507528433018
test_3179,0.06674903073073853,0.057558680458508135
test_3180,0.3460448626433856,0.4790758383106471
test_3190,0.1222976335954414,0.15553708390598853
test_3246,0.10680797458369093,0.08647890696610112
test_3255,0.7520785957633459,0.5751633177902032
test_3259,0.235868671033386,0.19281417776314896
test_3282,0.06490416525116985,0.06104350863270441
test_3287,0.027218341755873454,0.03200231220297134
test_3292,0.012652576300366269,0.012229168268720999
test_3298,0.49927401683391603,0.5748636248359418
test_3306,0.008528700479875336,0.006914251508498007
test_3313,0.05233824292413413,0.045124153902814455
test_3314,0.4996402376387854,0.6522236342473169
test_3332,0.08544529596805583,0.10114464561272539
test_3338,0.5008864610926127,0.608872953819583
test_3343,0.38053637805107693,0.45563558010061367
test_3356,0.19652585784561796,0.27857289096766
test_3357,0.039173018609924226,0.03349867378107529
test_3360,0.420855441906312,0.3526420092501794
test_3379,0.07269874966750775,0.11607053939185656
test_3386,0.07419086235271236,0.11234424906692277
test_3424,0.40151234686721504,0.36558843300753563
test_3440,0.06572361751858366,0.08101844990258661
test_3447,0.0651536592993051,0.06732573767573174
test_3463,0.3711787274633015,0.34325770621992474
test_3468,0.2724616683842072,0.4121712652787237
test_3469,0.1299151581939192,0.14790913850870976
test_3473,0.052466295190609365,0.05114211564053193
test_3483,0.0028226403766845164,0.009855410671337921
test_3495,0.07645858350659268,0.07240228923388879
test_3522,0.11625144754579407,0.08834168238866552
test_3524,0.04798422028625713,0.05024511489531895
test_3536,0.39862207143812656,0.48479260296915916
test_3548,0.2577604277648816,0.3761496198142424
test_3551,0.06509854095645304,0.058330775990059563
test_3554,0.4558262262236935,0.516851442769981
test_3560,0.01891179736488596,0.014105084360763742
test_3563,0.20717778577851634,0.29362486912016056
test_3569,0.1367211326575588,0.10231174194250418
test_3574,0.14388440339718092,0.14576194544071494
test_3579,0.06966455151201681,0.05124021677774643
test_3591,0.4126741175119968,0.5088657216100054
test_3594,0.03229511503330117,0.02867500359136119
test_3600,0.12287413323441851,0.09585403008684602
test_3603,0.360254369805802,0.4194005533242287
test_3625,0.07596069885303408,0.04791981015290391
test_3634,0.02781302118989787,0.04653951880662488
test_3635,0.009050512568820999,0.01348821739951124
test_3641,0.5503434471754166,0.5824838342078614
test_3644,0.055817880645913434,0.059015437832213156
test_3657,0.03992071409870353,0.04359488255650747
test_3674,0.49179482857536316,0.5863877646662458
test_3675,0.031281049993222815,0.03035599901150208
test_3682,0.22530055279350114,0.252612357931399
test_3685,0.5767252169219199,0.598832288175678
test_3687,0.2730155459934296,0.31509922624996095
test_3693,0.05858803254085866,0.040513987517921124
test_3705,0.03716217082737985,0.04799000815915945
test_3712,0.10972367110390668,0.09864610108116037
test_3736,0.001671303329126594,0.006832589091047647
test_3753,0.11429983389591777,0.09965312617198321
test_3756,0.055342462275169896,0.04871122438107245
test_3762,0.5023277364790237,0.555546130134235
test_3770,0.015471936354744687,0.018886818413569876
test_3794,0.2357714418285862,0.36645145312175925
test_3796,0.07047995502221023,0.08751121337804324
test_3800,0.5506345031845705,0.6913518370802906
test_3818,0.019145474646735,0.020043711064019747
test_3819,0.028958012466201288,0.035929089611666486
test_3827,0.5391852808181132,0.6785316617240766
test_3830,0.12542761114274986,0.09703246704796412
test_3849,0.6010056892840847,0.589374768836876
test_3861,0.15949419787019642,0.1739267914295411
test_3869,0.0066962148896976366,0.012554267851182558
test_3881,0.007625254683326939,0.02327884795462299
test_3886,0.14195971284446843,0.13825826216511078
test_3892,0.759928366028696,0.8728363716867357
test_3893,0.2946237567146923,0.5419974816203906
test_3900,0.036733848741781074,0.025241156774473795
test_3928,0.03405133328361752,0.04267960102676491
test_3933,0.08627538389192003,0.07787791165865292
test_3940,0.006414093205770561,0.006116648031382694
test_3946,0.012343254784493276,0.007186133292799213
test_3958,0.07662765109935679,0.07858046681951217
test_3985,0.004328205238752563,0.009288026902169155
test_3991,0.12776421008013006,0.10398473157990265
test_3992,0.4099830695516972,0.45269393093170934
test_4002,0.047655076746882526,0.03412703239204738
test_4003,0.1508092935964624,0.1121523407103917
test_4004,0.5514863813290047,0.5634839890249539
test_4010,0.23564183516205434,0.39337493644394506
test_4015,0.15662900338837096,0.11792471402320064
test_4032,0.005157196614984292,0.018750171644631927
test_4035,0.014899644501726423,0.01871236906868718
test_4036,0.7016258828338586,0.7678906615481704
test_4037,0.8400891424989224,0.9515107088540993
test_4050,0.5663320886133497,0.7306835616517805
test_4059,0.15891304167558723,0.16547094045641325
test_4064,0.04448414621101545,0.04000805887423805
test_4087,0.21803155805990995,0.17770364298643893
test_4117,0.01619556857114552,0.01323643006007808
test_4118,0.15528056030479093,0.15560061636094577
test_4138,0.08117578140242665,0.07560705099501694
test_4147,0.0792720183120409,0.08053402781679524
test_4159,0.3461086155575693,0.41764967940075093
test_4160,0.03902819204656498,0.04318266633148577
test_4167,0.26833978665511776,0.2709026645591039
test_4168,0.32715918664812205,0.2678592219584417
test_4169,0.012362779401705305,0.01984388706168592
test_4177,0.09355862120649344,0.07597203139866848
test_4179,0.10338716852856711,0.0740071502992399
test_4183,0.10330029979076273,0.07401214696114011
test_4190,0.5786526654778477,0.7055403027386464
test_4201,0.42938706447590086,0.457128756987099
test_4206,0.06142563870700568,0.07178407440020998
test_4216,0.023136415714703304,0.020188059783080255
test_4228,0.3297151299865891,0.35488558000141884
test_4234,0.06019573753482891,0.07145137855685751
test_4236,0.6114868276823873,0.7148835285641211
test_4244,0.122693144550901,0.10391084798220362
test_4255,0.09467417695923117,0.10750495403131839
test_4264,0.03932711944920537,0.026391545732239497
test_4266,0.03998180751299662,0.0439854091032969
test_4268,0.031993426996303906,0.03427556426464494
test_4312,0.11985358040275912,0.07044131720836014
test_4329,0.11523502185421956,0.11333811997093529
test_4331,0.014540874177486094,0.013034788182077114
test_4352,0.07017983298709012,0.07678823714169707
test_4359,0.1533063889023085,0.16076811079243702
test_4376,0.07433287568662275,0.059774508613671035
test_4377,0.0716243412120137,0.06461647714772453
test_4394,0.011723407309420165,0.028534390753289098
test_4406,0.3721613013377194,0.3125656139318658
test_4409,0.5021959578434975,0.5749495578983084
test_4420,0.23910187757572013,0.25404551352314897
test_4427,0.06679901314484273,0.06973998343291776
test_4444,0.055880659835491224,0.04191724334725598
test_4447,0.04969488501696075,0.1054202315112074
test_4468,0.04751480428072966,0.05091317697683167
test_4489,0.09622945623783774,0.07781271733810016
test_4516,0.2566817290261564,0.26339966578029184
test_4518,0.05032739955739066,0.042639320695786645
test_4519,0.010827639811856813,0.028336404396072584
test_4522,0.04076768907336557,0.03252999506084193
test_4533,0.11084931437515133,0.09251916673766045
test_4541,0.005925463942588758,0.021364286592709645
test_4546,0.04557351168931785,0.06271702134390728
test_4555,0.06484468458162264,0.06319927567947656
test_4558,0.0072570957752692575,0.00847216308055812
test_4561,0.10426930742820012,0.09998748065585014
test_4572,0.08359061885997732,0.11308946663753647
test_4575,0.6929490750493933,0.7685867075258964
test_4580,0.017199590730091793,0.015598518712750848
test_4606,0.017247238805292622,0.024087812553638968
test_4611,0.42417689333963804,0.6221008203841075
test_4623,0.8583289661759642,0.9340686884930334
test_4627,0.21564003425609957,0.3043730542037513
test_4641,0.0363757188763041,0.03248500479458325
test_4653,0.3338986672501918,0.3708496155211606
test_4655,0.11389433776511465,0.1457804273221798
test_4671,0.03906813277789883,0.029552283072789315
test_4675,0.23212942812708107,0.16204829368444407
test_4685,0.2239564163001851,0.1796214781536837
test_4693,0.17279028942870767,0.1300928073383562
test_4697,0.037196701311457546,0.0439649750158077
test_4731,0.16095946124786142,0.14192763429129596
test_4753,0.010578736944560957,0.012626057994295236
test_4755,0.004672150916855726,0.01635972351693226
test_4776,0.678960229692973,0.6332459368787756
test_4781,0.6755950540162882,0.7781959463967218
test_4786,0.08915781016957722,0.10289813791120109
test_4788,0.6259546475107337,0.7445453106232448
test_4794,0.2812221437104483,0.32566171011372524
test_4805,0.2517026831409947,0.26402184423848424
test_4806,0.13686353290734923,0.17244121456343847
test_4817,0.026272882655738846,0.019035373965476374
test_4824,0.06734565656387302,0.061614226094904814
test_4842,0.368266152475583,0.39645470676604044
test_4845,0.08356595708340357,0.05172483679232553
test_4847,0.3013636479834196,0.17270814405324936
test_4852,0.026120720912578468,0.026095536683882006
test_4861,0.02797525428736728,0.03837285306973296
test_4865,0.008062454007101693,0.038192331729166494
test_4870,0.023888278632923678,0.01820699659223589
test_4871,0.017367662702812,0.030805260400910417
test_4884,0.029297415850641707,0.016685654780105506
test_4888,0.08262390512704303,0.07929385901485271
test_4892,0.25715304701239583,0.20771858227808615
test_4895,0.5181257757998029,0.46087574144194116
test_4899,0.00887021720511892,0.021952966802859738
test_4900,0.05525683983547553,0.03439026299934584
test_4906,0.012047234644088124,0.017497709669077894
test_4921,0.0558600040526779,0.03382913609415567
test_4922,0.07658085144110933,0.0623262931701405
test_4928,0.050744037373787014,0.05215808412681808
test_4931,0.21033653401827135,0.35548693213766014
test_4934,0.31020919759356985,0.34643342715726444
test_4954,0.03702108284673964,0.019845325552741988
test_4964,0.10407326163412978,0.08092118924085343
test_4973,0.08759770820088805,0.07607331898878197
test_4988,0.5438735004778706,0.5044092892587355
test_4991,0.018315259998456433,0.018140296947235582
test_4997,0.05326643894568195,0.054008701722377504
test_5001,0.7121074770081343,0.6798438008266158
test_5005,0.15630407620622738,0.10742793493014205
test_5006,0.2910051260312184,0.39219622133652127
test_5007,0.250559686216105,0.05847511262478789
test_5012,0.028123703072299586,0.020028789220042344
test_5015,0.012386341552313215,0.010352635716634232
test_5031,0.14415974827164707,0.1732973519099405
test_5045,0.03133343352073774,0.01668091940115232
test_5046,0.4675512661890569,0.543963656080852
test_5066,0.1502831911871727,0.32308545909444525
test_5072,0.19569475634978567,0.18975193634573312
test_5080,0.26866061466597885,0.16649261123505077
test_5092,0.051439812307849234,0.033576268047071006
test_5120,0.08191412857611478,0.13577157242166488
test_5134,0.5056477232914192,0.5126125210056116
test_5143,0.2007758753678746,0.16699929223963944
test_5149,0.03248264024938408,0.04792473220821412
test_5155,0.19204428324409717,0.23633884236393332
test_5167,0.045901241617110795,0.04561190840782327
test_5179,0.004880549464414389,0.0203907495985838
test_5225,0.14894386936361528,0.1849771311967332
test_5231,0.12476857232121841,0.09773079038229114
test_5237,0.03424285489525017,0.021439533786185145
test_5239,0.2612398529531633,0.21027023182560603
test_5241,0.22529377175889767,0.2390070957871519
test_5249,0.4406959322576669,0.478189148715819
test_5250,0.6919718029091453,0.8490282707081303
test_5254,0.7223401300771135,0.7951790992707229
test_5255,0.007595308723057269,0.013171856677344915
test_5260,0.23665617158462046,0.23554709620337128
test_5273,0.015107182103751504,0.02577296229704688
test_5283,0.5295040117427998,0.7373129592991604
test_5286,0.016001613433966715,0.027025651192369077
test_5287,0.024743654178238796,0.03673199456000446
test_5288,0.08917276839991127,0.1092657987558551
test_5291,0.08580960401455323,0.088482043025467
test_5292,0.09267087609034233,0.05175137235401742
test_5302,0.11233609948726675,0.14302090191816058
test_5307,0.14912359168403255,0.13394636885838354
test_5312,0.07859038220934286,0.07121023496540627
test_5315,0.011625083878106898,0.011552620991685256
test_5320,0.015351807053395478,0.013761790161937194
test_5336,0.05573414098459038,0.07411274703288767
test_5346,0.1948153272438062,0.1795581337203496
test_5365,0.12766841169103968,0.18285165188254812
test_5367,0.11190714949466608,0.16794615679387515
test_5391,0.01073678728593833,0.009923761413590351
test_5394,0.024502937472186213,0.02869732475470934
test_5402,0.12245846113893154,0.08507831638856297
test_5410,0.052586296031271205,0.06993416698159007
test_5419,0.020124685931034614,0.024541458256080572
test_5460,0.2923274479094509,0.3714663570682837
test_5469,0.15852030032020792,0.1483306305607296
test_5481,0.04281878864829467,0.02910256764487985
test_5486,0.015930860878601613,0.022932565029793843
test_5487,0.37128972206709837,0.36865342272174695
test_5496,0.14548593604807436,0.14685626900636195
test_5507,0.04257273618546079,0.03724243296739214
test_5519,0.012952958352217379,0.07819155935254048
test_5522,0.010969923695716198,0.007746862584127212
test_5523,0.28294497577644057,0.25351121781405683
test_5529,0.03434124460631289,0.027374590216741546
test_5535,0.1465338363196298,0.1670310396590617
test_5543,0.03671347915578625,0.02645269372795383
test_5547,0.025242559033632348,0.01671319905940584
test_5548,0.4938872942646464,0.5358437670468869
test_5550,0.06130187763680902,0.06520372088530453
test_5559,0.1146841561785506,0.13964725649300289
test_5571,0.09363085201540226,0.06112662727844528
test_5579,0.010855008641096125,0.011894083062882681
test_5580,0.013709077193503741,0.012548313265806094
test_5581,0.8151003769684777,0.8252034760268511
test_5588,0.06524679371887628,0.04610164541205748
test_5597,0.022374769265464993,0.06451266107234324
test_5600,0.1263974981132251,0.08684509621850839
test_5605,0.10636900438913172,0.057007764646720104
test_5612,0.1327450444712592,0.1136337863082438
test_5614,0.013225746689608572,0.026832432442220992
test_5626,0.12184390812294231,0.11759662773477662
test_5649,0.37594210750028634,0.4453867757646064
test_5657,0.034336817190977545,0.03953165185335672
test_5660,0.14392984481717314,0.1428161943413896
test_5661,0.1332572977412953,0.11379693779921224
test_5662,0.035105851158928184,0.03130821556455535
test_5665,0.04352875503594848,0.0461336043907128
test_5678,0.16081180135694711,0.23706270426878434
test_5702,0.10081155626569545,0.10807662203380233
test_5703,0.11577653642419661,0.1019360271062109
test_5729,0.38944880903800455,0.532213847349142
test_5737,0.06932504546368917,0.11280179395532396
test_5750,0.05389359466659495,0.10815093091085075
test_5784,0.03941351281987667,0.024284103905485813
test_5785,0.2055437293723252,0.22893893072632274
test_5791,0.15448175011691406,0.2329645508597636
test_5793,0.08695177989476364,0.08803800977485964
test_5814,0.07588780908307428,0.09057637613745649
test_5822,0.0746527089269573,0.08534570852149387
test_5825,0.34305049409295574,0.30309627651624094
test_5833,0.4354948515438795,0.5634905233821018
test_5839,0.3206158705049152,0.4719019269299296
test_5841,0.04915282350438167,0.03673402838052143
test_5885,0.11630502774005173,0.1565687959757826
test_5895,0.01690209573068026,0.012324832326531837
test_5923,0.020251206805861788,0.03658739427745701
test_5934,0.44639496721404065,0.45199098294238255
test_5951,0.034450915491968395,0.02608502286213681
test_5958,0.08944824242159628,0.08779119514618544
test_5966,0.09829512691406189,0.14436780088983556
test_5969,0.01962106303512301,0.01884406878236291
test_6024,0.2637280595861252,0.20442155463453468
test_6027,0.023713925658896323,0.024915536806953256
test_6031,0.014451890149511705,0.01770813166195124
test_6033,0.02901809077254386,0.023199243469652034
test_6034,0.03471435545276015,0.03308879150608558
test_6039,0.14330055074826273,0.11096835505434925
test_6061,0.10213774189076857,0.09623154084226658
test_6068,0.06205651731492893,0.046794197055135156
test_6071,0.3520807672316132,0.42647865164364995
test_6077,0.07092984784815792,0.054105484833619426
test_6081,0.22077807012589273,0.2297907774412413
test_6082,0.03692853879766328,0.020705496807368346
test_6085,0.05583449627663138,0.030230051896126667
test_6113,0.10819252761307528,0.07553396990589956
test_6114,0.4826516701344186,0.5579388945422551
test_6116,0.05555638476599957,0.08437323030158969
test_6119,0.121972943313387,0.11035887347489635
test_6137,0.5341668546051215,0.6989979346573214
test_6154,0.05244666558155378,0.036740091405476655
test_6158,0.02512012613544396,0.023145943010983584
test_6160,0.18502018473351795,0.15723783914656966
test_6174,0.09381798134183895,0.10538830543428453
test_6185,0.08903145433051449,0.05333915361273385
test_6186,0.0080536151150429,0.01653442828626568
test_6190,0.2704364415461244,0.2852372977331399
test_6198,0.4368800860917465,0.5553856861603924
test_6222,0.1914504219022824,0.20875665320425313
test_6236,0.07102874987335273,0.0586427218389612
test_6248,0.024123612049645308,0.021713257140468768
test_6258,0.01257523964613051,0.0182388149880676
test_6261,0.0622908773874752,0.07651145965460399
test_6268,0.662123202329012,0.7479268536588505
test_6274,0.15838768140336146,0.30776305577595664
test_6310,0.08428849892289011,0.07587274383926645
test_6322,0.15669187149044597,0.1447525438913955
test_6335,0.2330621925726784,0.14569474885357095
test_6342,0.38267971977389403,0.4720434347634092
test_6344,0.08656572584238904,0.06611951439924706
test_6354,0.18964743039515808,0.18537670630093434
test_6358,0.1294845531641612,0.12928578192019108
test_6368,0.3239784364124173,0.43585297893578007
test_6378,0.012159825815476212,0.018762783043619453
test_6399,0.7200763745005825,0.6061946134314775
test_6402,0.32321167077436175,0.3532543513835821
test_6455,0.05087272761872179,0.04858965712356596
test_6471,0.06476983753094034,0.05738207148772427
test_6474,0.03514906273819484,0.03370148551001113
test_6484,0.025917514327980916,0.030282298543744004
test_6486,0.03867687948395179,0.03764962920772437
test_6509,0.14226354641035083,0.1492988660371446
test_6512,0.20699346456657974,0.1873571385423814
test_6517,0.048311020463727906,0.047956671720178104
test_6519,0.41688592656794643,0.5423931093118957
test_6520,0.20380196887640803,0.30494014259314295
test_6521,0.10727549197877007,0.0645080562485926
test_6535,0.09492531426547432,0.08673215508021351
test_6542,0.15315673870384672,0.17371547562823608
test_6550,0.31712920163513236,0.3116620373663621
test_6576,0.5335830911431562,0.4937080650936425
test_6582,0.4168786125383344,0.36050554286954367
test_6585,0.26338779301815235,0.18703730964630186
test_6591,0.3722486794251099,0.43859270151548213
test_6641,0.04899626918206013,0.07548748431614763
